"id","origin","source_file","source_page","level","target_word","passage","answer_definition","dictionary_options_json","dictionary_entries_json","review_status"
"Q402","다른 뜻 기반 창작 문항","","","level1","나다","친구의 이야기를 들으니 용기가 났다.","감정이나 생각이 일어나다.","[""새로운 것이 생기다."",""소리나 냄새 따위가 퍼지다."",""감정이나 생각이 일어나다."",""밖으로 나오다."",""신문이나 책, 상품 따위가 새로 나오다.""]","{""headword"":""나다1"",""senses"":[""새로운 것이 생기다."",""소리나 냄새 따위가 퍼지다."",""감정이나 생각이 일어나다."",""밖으로 나오다."",""신문이나 책, 상품 따위가 새로 나오다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q403","다른 뜻 기반 창작 문항","","","level1","나다","재미있는 장면을 보고 웃음이 났다.","감정이나 생각이 일어나다.","[""새로운 것이 생기다."",""소리나 냄새 따위가 퍼지다."",""감정이나 생각이 일어나다."",""밖으로 나오다."",""신문이나 책, 상품 따위가 새로 나오다.""]","{""headword"":""나다1"",""senses"":[""새로운 것이 생기다."",""소리나 냄새 따위가 퍼지다."",""감정이나 생각이 일어나다."",""밖으로 나오다."",""신문이나 책, 상품 따위가 새로 나오다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q404","다른 뜻 기반 창작 문항","","","level1","나다","예전 사진을 보니 할머니 생각이 났다.","감정이나 생각이 일어나다.","[""새로운 것이 생기다."",""소리나 냄새 따위가 퍼지다."",""감정이나 생각이 일어나다."",""밖으로 나오다."",""신문이나 책, 상품 따위가 새로 나오다.""]","{""headword"":""나다1"",""senses"":[""새로운 것이 생기다."",""소리나 냄새 따위가 퍼지다."",""감정이나 생각이 일어나다."",""밖으로 나오다."",""신문이나 책, 상품 따위가 새로 나오다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q411","다른 뜻 기반 창작 문항","","","level1","보다","나는 창밖의 노을을 한참 바라보았다.","눈으로 대상을 살피다.","[""눈으로 대상을 살피다."",""공연이나 영화를 감상하다."",""시험을 치르다."",""일을 맡아 처리하거나 돌보다."",""어떤 결과나 상태를 경험하다.""]","{""headword"":""보다1"",""senses"":[""눈으로 대상을 살피다."",""공연이나 영화를 감상하다."",""시험을 치르다."",""일을 맡아 처리하거나 돌보다."",""어떤 결과나 상태를 경험하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q413","다른 뜻 기반 창작 문항","","","level1","보다","동생은 돋보기로 작은 잎맥을 보았다.","눈으로 대상을 살피다.","[""눈으로 대상을 살피다."",""공연이나 영화를 감상하다."",""시험을 치르다."",""일을 맡아 처리하거나 돌보다."",""어떤 결과나 상태를 경험하다.""]","{""headword"":""보다1"",""senses"":[""눈으로 대상을 살피다."",""공연이나 영화를 감상하다."",""시험을 치르다."",""일을 맡아 처리하거나 돌보다."",""어떤 결과나 상태를 경험하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q414","다른 뜻 기반 창작 문항","","","level1","보다","주말에 가족과 함께 영화를 보았다.","공연이나 영화를 감상하다.","[""눈으로 대상을 살피다."",""공연이나 영화를 감상하다."",""시험을 치르다."",""일을 맡아 처리하거나 돌보다."",""어떤 결과나 상태를 경험하다.""]","{""headword"":""보다1"",""senses"":[""눈으로 대상을 살피다."",""공연이나 영화를 감상하다."",""시험을 치르다."",""일을 맡아 처리하거나 돌보다."",""어떤 결과나 상태를 경험하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q415","다른 뜻 기반 창작 문항","","","level1","보다","우리는 강당에서 인형극을 보았다.","공연이나 영화를 감상하다.","[""눈으로 대상을 살피다."",""공연이나 영화를 감상하다."",""시험을 치르다."",""일을 맡아 처리하거나 돌보다."",""어떤 결과나 상태를 경험하다.""]","{""headword"":""보다1"",""senses"":[""눈으로 대상을 살피다."",""공연이나 영화를 감상하다."",""시험을 치르다."",""일을 맡아 처리하거나 돌보다."",""어떤 결과나 상태를 경험하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q416","다른 뜻 기반 창작 문항","","","level1","보다","친구들과 미술관에서 전시를 보았다.","공연이나 영화를 감상하다.","[""눈으로 대상을 살피다."",""공연이나 영화를 감상하다."",""시험을 치르다."",""일을 맡아 처리하거나 돌보다."",""어떤 결과나 상태를 경험하다.""]","{""headword"":""보다1"",""senses"":[""눈으로 대상을 살피다."",""공연이나 영화를 감상하다."",""시험을 치르다."",""일을 맡아 처리하거나 돌보다."",""어떤 결과나 상태를 경험하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q417","다른 뜻 기반 창작 문항","","","level1","보다","다음 주에 받아쓰기 시험을 본다.","시험을 치르다.","[""눈으로 대상을 살피다."",""공연이나 영화를 감상하다."",""시험을 치르다."",""일을 맡아 처리하거나 돌보다."",""어떤 결과나 상태를 경험하다.""]","{""headword"":""보다1"",""senses"":[""눈으로 대상을 살피다."",""공연이나 영화를 감상하다."",""시험을 치르다."",""일을 맡아 처리하거나 돌보다."",""어떤 결과나 상태를 경험하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q418","다른 뜻 기반 창작 문항","","","level1","보다","형은 자격시험을 보고 결과를 기다렸다.","시험을 치르다.","[""눈으로 대상을 살피다."",""공연이나 영화를 감상하다."",""시험을 치르다."",""일을 맡아 처리하거나 돌보다."",""어떤 결과나 상태를 경험하다.""]","{""headword"":""보다1"",""senses"":[""눈으로 대상을 살피다."",""공연이나 영화를 감상하다."",""시험을 치르다."",""일을 맡아 처리하거나 돌보다."",""어떤 결과나 상태를 경험하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q419","다른 뜻 기반 창작 문항","","","level1","보다","학생들은 조용히 자리에 앉아 시험을 보았다.","시험을 치르다.","[""눈으로 대상을 살피다."",""공연이나 영화를 감상하다."",""시험을 치르다."",""일을 맡아 처리하거나 돌보다."",""어떤 결과나 상태를 경험하다.""]","{""headword"":""보다1"",""senses"":[""눈으로 대상을 살피다."",""공연이나 영화를 감상하다."",""시험을 치르다."",""일을 맡아 처리하거나 돌보다."",""어떤 결과나 상태를 경험하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q420","다른 뜻 기반 창작 문항","","","level1","보다","부모님이 외출하셔서 내가 동생을 보았다.","일을 맡아 처리하거나 돌보다.","[""눈으로 대상을 살피다."",""공연이나 영화를 감상하다."",""시험을 치르다."",""일을 맡아 처리하거나 돌보다."",""어떤 결과나 상태를 경험하다.""]","{""headword"":""보다1"",""senses"":[""눈으로 대상을 살피다."",""공연이나 영화를 감상하다."",""시험을 치르다."",""일을 맡아 처리하거나 돌보다."",""어떤 결과나 상태를 경험하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q422","다른 뜻 기반 창작 문항","","","level1","보다","선생님께서 교실을 보는 동안 우리는 운동장에 나갔다.","일을 맡아 처리하거나 돌보다.","[""눈으로 대상을 살피다."",""공연이나 영화를 감상하다."",""시험을 치르다."",""일을 맡아 처리하거나 돌보다."",""어떤 결과나 상태를 경험하다.""]","{""headword"":""보다1"",""senses"":[""눈으로 대상을 살피다."",""공연이나 영화를 감상하다."",""시험을 치르다."",""일을 맡아 처리하거나 돌보다."",""어떤 결과나 상태를 경험하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q423","다른 뜻 기반 창작 문항","","","level1","보다","우리 팀은 꾸준히 연습한 뒤 좋은 결과를 보았다.","어떤 결과나 상태를 경험하다.","[""눈으로 대상을 살피다."",""공연이나 영화를 감상하다."",""시험을 치르다."",""일을 맡아 처리하거나 돌보다."",""어떤 결과나 상태를 경험하다.""]","{""headword"":""보다1"",""senses"":[""눈으로 대상을 살피다."",""공연이나 영화를 감상하다."",""시험을 치르다."",""일을 맡아 처리하거나 돌보다."",""어떤 결과나 상태를 경험하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q424","다른 뜻 기반 창작 문항","","","level1","보다","가뭄이 길어지자 농작물이 피해를 보았다.","어떤 결과나 상태를 경험하다.","[""눈으로 대상을 살피다."",""공연이나 영화를 감상하다."",""시험을 치르다."",""일을 맡아 처리하거나 돌보다."",""어떤 결과나 상태를 경험하다.""]","{""headword"":""보다1"",""senses"":[""눈으로 대상을 살피다."",""공연이나 영화를 감상하다."",""시험을 치르다."",""일을 맡아 처리하거나 돌보다."",""어떤 결과나 상태를 경험하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q425","다른 뜻 기반 창작 문항","","","level1","보다","친구의 도움으로 큰 효과를 보았다.","어떤 결과나 상태를 경험하다.","[""눈으로 대상을 살피다."",""공연이나 영화를 감상하다."",""시험을 치르다."",""일을 맡아 처리하거나 돌보다."",""어떤 결과나 상태를 경험하다.""]","{""headword"":""보다1"",""senses"":[""눈으로 대상을 살피다."",""공연이나 영화를 감상하다."",""시험을 치르다."",""일을 맡아 처리하거나 돌보다."",""어떤 결과나 상태를 경험하다.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q426","다른 뜻 기반 창작 문항","","","level1","말","친구의 말을 끝까지 듣고 내 생각을 이야기했다.","사람이 생각이나 느낌을 나타내는 소리.","[""사람이 생각이나 느낌을 나타내는 소리."",""어떤 내용이나 소문."",""말하는 태도나 버릇."",""사람을 태우거나 짐을 나르는 큰 동물."",""글이나 문장의 뜻.""]","[{""headword"":""말1"",""senses"":[""사람이 생각이나 느낌을 나타내는 소리."",""어떤 내용이나 소문."",""말하는 태도나 버릇."",""글이나 문장의 뜻.""]},{""headword"":""말2"",""senses"":[""사람을 태우거나 짐을 나르는 큰 동물.""]}]","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q428","다른 뜻 기반 창작 문항","","","level1","말","나는 고맙다는 말을 전했다.","사람이 생각이나 느낌을 나타내는 소리.","[""사람이 생각이나 느낌을 나타내는 소리."",""어떤 내용이나 소문."",""말하는 태도나 버릇."",""사람을 태우거나 짐을 나르는 큰 동물."",""글이나 문장의 뜻.""]","[{""headword"":""말1"",""senses"":[""사람이 생각이나 느낌을 나타내는 소리."",""어떤 내용이나 소문."",""말하는 태도나 버릇."",""글이나 문장의 뜻.""]},{""headword"":""말2"",""senses"":[""사람을 태우거나 짐을 나르는 큰 동물.""]}]","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q429","다른 뜻 기반 창작 문항","","","level1","말","비가 많이 온다는 말을 듣고 우산을 챙겼다.","어떤 내용이나 소문.","[""사람이 생각이나 느낌을 나타내는 소리."",""어떤 내용이나 소문."",""말하는 태도나 버릇."",""사람을 태우거나 짐을 나르는 큰 동물."",""글이나 문장의 뜻.""]","[{""headword"":""말1"",""senses"":[""사람이 생각이나 느낌을 나타내는 소리."",""어떤 내용이나 소문."",""말하는 태도나 버릇."",""글이나 문장의 뜻.""]},{""headword"":""말2"",""senses"":[""사람을 태우거나 짐을 나르는 큰 동물.""]}]","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q430","다른 뜻 기반 창작 문항","","","level1","말","새 도서관이 생긴다는 말이 사실이었다.","어떤 내용이나 소문.","[""사람이 생각이나 느낌을 나타내는 소리."",""어떤 내용이나 소문."",""말하는 태도나 버릇."",""사람을 태우거나 짐을 나르는 큰 동물."",""글이나 문장의 뜻.""]","[{""headword"":""말1"",""senses"":[""사람이 생각이나 느낌을 나타내는 소리."",""어떤 내용이나 소문."",""말하는 태도나 버릇."",""글이나 문장의 뜻.""]},{""headword"":""말2"",""senses"":[""사람을 태우거나 짐을 나르는 큰 동물.""]}]","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q431","다른 뜻 기반 창작 문항","","","level1","말","친구가 이사를 간다는 말에 모두 아쉬워했다.","어떤 내용이나 소문.","[""사람이 생각이나 느낌을 나타내는 소리."",""어떤 내용이나 소문."",""말하는 태도나 버릇."",""사람을 태우거나 짐을 나르는 큰 동물."",""글이나 문장의 뜻.""]","[{""headword"":""말1"",""senses"":[""사람이 생각이나 느낌을 나타내는 소리."",""어떤 내용이나 소문."",""말하는 태도나 버릇."",""글이나 문장의 뜻.""]},{""headword"":""말2"",""senses"":[""사람을 태우거나 짐을 나르는 큰 동물.""]}]","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q432","다른 뜻 기반 창작 문항","","","level1","말","서로 기분이 상하지 않도록 말을 조심해야 한다.","말하는 태도나 버릇.","[""사람이 생각이나 느낌을 나타내는 소리."",""어떤 내용이나 소문."",""말하는 태도나 버릇."",""사람을 태우거나 짐을 나르는 큰 동물."",""글이나 문장의 뜻.""]","[{""headword"":""말1"",""senses"":[""사람이 생각이나 느낌을 나타내는 소리."",""어떤 내용이나 소문."",""말하는 태도나 버릇."",""글이나 문장의 뜻.""]},{""headword"":""말2"",""senses"":[""사람을 태우거나 짐을 나르는 큰 동물.""]}]","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q433","다른 뜻 기반 창작 문항","","","level1","말","동생은 급할수록 말을 천천히 했다.","말하는 태도나 버릇.","[""사람이 생각이나 느낌을 나타내는 소리."",""어떤 내용이나 소문."",""말하는 태도나 버릇."",""사람을 태우거나 짐을 나르는 큰 동물."",""글이나 문장의 뜻.""]","[{""headword"":""말1"",""senses"":[""사람이 생각이나 느낌을 나타내는 소리."",""어떤 내용이나 소문."",""말하는 태도나 버릇."",""글이나 문장의 뜻.""]},{""headword"":""말2"",""senses"":[""사람을 태우거나 짐을 나르는 큰 동물.""]}]","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q434","다른 뜻 기반 창작 문항","","","level1","말","친구는 부드러운 말로 나를 위로했다.","말하는 태도나 버릇.","[""사람이 생각이나 느낌을 나타내는 소리."",""어떤 내용이나 소문."",""말하는 태도나 버릇."",""사람을 태우거나 짐을 나르는 큰 동물."",""글이나 문장의 뜻.""]","[{""headword"":""말1"",""senses"":[""사람이 생각이나 느낌을 나타내는 소리."",""어떤 내용이나 소문."",""말하는 태도나 버릇."",""글이나 문장의 뜻.""]},{""headword"":""말2"",""senses"":[""사람을 태우거나 짐을 나르는 큰 동물.""]}]","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q435","다른 뜻 기반 창작 문항","","","level1","말","옛날 사람들은 말을 타고 먼 길을 갔다.","사람을 태우거나 짐을 나르는 큰 동물.","[""사람이 생각이나 느낌을 나타내는 소리."",""어떤 내용이나 소문."",""말하는 태도나 버릇."",""사람을 태우거나 짐을 나르는 큰 동물."",""글이나 문장의 뜻.""]","[{""headword"":""말1"",""senses"":[""사람이 생각이나 느낌을 나타내는 소리."",""어떤 내용이나 소문."",""말하는 태도나 버릇."",""글이나 문장의 뜻.""]},{""headword"":""말2"",""senses"":[""사람을 태우거나 짐을 나르는 큰 동물.""]}]","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q436","다른 뜻 기반 창작 문항","","","level1","말","초원에서 말들이 힘차게 달렸다.","사람을 태우거나 짐을 나르는 큰 동물.","[""사람이 생각이나 느낌을 나타내는 소리."",""어떤 내용이나 소문."",""말하는 태도나 버릇."",""사람을 태우거나 짐을 나르는 큰 동물."",""글이나 문장의 뜻.""]","[{""headword"":""말1"",""senses"":[""사람이 생각이나 느낌을 나타내는 소리."",""어떤 내용이나 소문."",""말하는 태도나 버릇."",""글이나 문장의 뜻.""]},{""headword"":""말2"",""senses"":[""사람을 태우거나 짐을 나르는 큰 동물.""]}]","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q437","다른 뜻 기반 창작 문항","","","level1","말","농부는 말에게 먹이를 주었다.","사람을 태우거나 짐을 나르는 큰 동물.","[""사람이 생각이나 느낌을 나타내는 소리."",""어떤 내용이나 소문."",""말하는 태도나 버릇."",""사람을 태우거나 짐을 나르는 큰 동물."",""글이나 문장의 뜻.""]","[{""headword"":""말1"",""senses"":[""사람이 생각이나 느낌을 나타내는 소리."",""어떤 내용이나 소문."",""말하는 태도나 버릇."",""글이나 문장의 뜻.""]},{""headword"":""말2"",""senses"":[""사람을 태우거나 짐을 나르는 큰 동물.""]}]","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q439","다른 뜻 기반 창작 문항","","","level1","말","이 문장은 말이 조금 어려워서 여러 번 읽었다.","글이나 문장의 뜻.","[""사람이 생각이나 느낌을 나타내는 소리."",""어떤 내용이나 소문."",""말하는 태도나 버릇."",""사람을 태우거나 짐을 나르는 큰 동물."",""글이나 문장의 뜻.""]","[{""headword"":""말1"",""senses"":[""사람이 생각이나 느낌을 나타내는 소리."",""어떤 내용이나 소문."",""말하는 태도나 버릇."",""글이나 문장의 뜻.""]},{""headword"":""말2"",""senses"":[""사람을 태우거나 짐을 나르는 큰 동물.""]}]","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q440","다른 뜻 기반 창작 문항","","","level1","말","같은 말도 상황에 따라 뜻이 달라질 수 있다.","글이나 문장의 뜻.","[""사람이 생각이나 느낌을 나타내는 소리."",""어떤 내용이나 소문."",""말하는 태도나 버릇."",""사람을 태우거나 짐을 나르는 큰 동물."",""글이나 문장의 뜻.""]","[{""headword"":""말1"",""senses"":[""사람이 생각이나 느낌을 나타내는 소리."",""어떤 내용이나 소문."",""말하는 태도나 버릇."",""글이나 문장의 뜻.""]},{""headword"":""말2"",""senses"":[""사람을 태우거나 짐을 나르는 큰 동물.""]}]","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q441","다른 뜻 기반 창작 문항","","","level1","손","나는 비누로 손을 깨끗이 씻었다.","팔목 끝에 달린 신체의 부분.","[""팔목 끝에 달린 신체의 부분."",""일을 하는 사람이나 노동력."",""가게나 집에 찾아온 사람."",""도움이나 보살핌."",""어떤 일을 하는 솜씨.""]","[{""headword"":""손1"",""senses"":[""팔목 끝에 달린 신체의 부분."",""일을 하는 사람이나 노동력."",""도움이나 보살핌."",""어떤 일을 하는 솜씨.""]},{""headword"":""손2"",""senses"":[""가게나 집에 찾아온 사람.""]}]","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q442","다른 뜻 기반 창작 문항","","","level1","손","동생은 내 손을 꼭 잡았다.","팔목 끝에 달린 신체의 부분.","[""팔목 끝에 달린 신체의 부분."",""일을 하는 사람이나 노동력."",""가게나 집에 찾아온 사람."",""도움이나 보살핌."",""어떤 일을 하는 솜씨.""]","[{""headword"":""손1"",""senses"":[""팔목 끝에 달린 신체의 부분."",""일을 하는 사람이나 노동력."",""도움이나 보살핌."",""어떤 일을 하는 솜씨.""]},{""headword"":""손2"",""senses"":[""가게나 집에 찾아온 사람.""]}]","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q443","다른 뜻 기반 창작 문항","","","level1","손","손을 들고 발표 기회를 기다렸다.","팔목 끝에 달린 신체의 부분.","[""팔목 끝에 달린 신체의 부분."",""일을 하는 사람이나 노동력."",""가게나 집에 찾아온 사람."",""도움이나 보살핌."",""어떤 일을 하는 솜씨.""]","[{""headword"":""손1"",""senses"":[""팔목 끝에 달린 신체의 부분."",""일을 하는 사람이나 노동력."",""도움이나 보살핌."",""어떤 일을 하는 솜씨.""]},{""headword"":""손2"",""senses"":[""가게나 집에 찾아온 사람.""]}]","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q444","다른 뜻 기반 창작 문항","","","level1","손","이삿짐이 많아서 손이 더 필요했다.","일을 하는 사람이나 노동력.","[""팔목 끝에 달린 신체의 부분."",""일을 하는 사람이나 노동력."",""가게나 집에 찾아온 사람."",""도움이나 보살핌."",""어떤 일을 하는 솜씨.""]","[{""headword"":""손1"",""senses"":[""팔목 끝에 달린 신체의 부분."",""일을 하는 사람이나 노동력."",""도움이나 보살핌."",""어떤 일을 하는 솜씨.""]},{""headword"":""손2"",""senses"":[""가게나 집에 찾아온 사람.""]}]","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q445","다른 뜻 기반 창작 문항","","","level1","손","바쁜 농번기에는 일손이 부족하다.","일을 하는 사람이나 노동력.","[""팔목 끝에 달린 신체의 부분."",""일을 하는 사람이나 노동력."",""가게나 집에 찾아온 사람."",""도움이나 보살핌."",""어떤 일을 하는 솜씨.""]","[{""headword"":""손1"",""senses"":[""팔목 끝에 달린 신체의 부분."",""일을 하는 사람이나 노동력."",""도움이나 보살핌."",""어떤 일을 하는 솜씨.""]},{""headword"":""손2"",""senses"":[""가게나 집에 찾아온 사람.""]}]","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q446","다른 뜻 기반 창작 문항","","","level1","손","행사 준비에 손이 많이 갔다.","일을 하는 사람이나 노동력.","[""팔목 끝에 달린 신체의 부분."",""일을 하는 사람이나 노동력."",""가게나 집에 찾아온 사람."",""도움이나 보살핌."",""어떤 일을 하는 솜씨.""]","[{""headword"":""손1"",""senses"":[""팔목 끝에 달린 신체의 부분."",""일을 하는 사람이나 노동력."",""도움이나 보살핌."",""어떤 일을 하는 솜씨.""]},{""headword"":""손2"",""senses"":[""가게나 집에 찾아온 사람.""]}]","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q448","다른 뜻 기반 창작 문항","","","level1","손","우리 집에 귀한 손이 찾아오셨다.","가게나 집에 찾아온 사람.","[""팔목 끝에 달린 신체의 부분."",""일을 하는 사람이나 노동력."",""가게나 집에 찾아온 사람."",""도움이나 보살핌."",""어떤 일을 하는 솜씨.""]","[{""headword"":""손1"",""senses"":[""팔목 끝에 달린 신체의 부분."",""일을 하는 사람이나 노동력."",""도움이나 보살핌."",""어떤 일을 하는 솜씨.""]},{""headword"":""손2"",""senses"":[""가게나 집에 찾아온 사람.""]}]","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q450","다른 뜻 기반 창작 문항","","","level1","손","오래된 건물은 사람의 손길이 끊기면 쉽게 망가진다.","도움이나 보살핌.","[""팔목 끝에 달린 신체의 부분."",""일을 하는 사람이나 노동력."",""가게나 집에 찾아온 사람."",""도움이나 보살핌."",""어떤 일을 하는 솜씨.""]","[{""headword"":""손1"",""senses"":[""팔목 끝에 달린 신체의 부분."",""일을 하는 사람이나 노동력."",""도움이나 보살핌."",""어떤 일을 하는 솜씨.""]},{""headword"":""손2"",""senses"":[""가게나 집에 찾아온 사람.""]}]","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q451","다른 뜻 기반 창작 문항","","","level1","손","정성스러운 손길 덕분에 화단이 아름다워졌다.","도움이나 보살핌.","[""팔목 끝에 달린 신체의 부분."",""일을 하는 사람이나 노동력."",""가게나 집에 찾아온 사람."",""도움이나 보살핌."",""어떤 일을 하는 솜씨.""]","[{""headword"":""손1"",""senses"":[""팔목 끝에 달린 신체의 부분."",""일을 하는 사람이나 노동력."",""도움이나 보살핌."",""어떤 일을 하는 솜씨.""]},{""headword"":""손2"",""senses"":[""가게나 집에 찾아온 사람.""]}]","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q452","다른 뜻 기반 창작 문항","","","level1","손","작은 강아지에게 따뜻한 손길이 필요하다.","도움이나 보살핌.","[""팔목 끝에 달린 신체의 부분."",""일을 하는 사람이나 노동력."",""가게나 집에 찾아온 사람."",""도움이나 보살핌."",""어떤 일을 하는 솜씨.""]","[{""headword"":""손1"",""senses"":[""팔목 끝에 달린 신체의 부분."",""일을 하는 사람이나 노동력."",""도움이나 보살핌."",""어떤 일을 하는 솜씨.""]},{""headword"":""손2"",""senses"":[""가게나 집에 찾아온 사람.""]}]","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q454","다른 뜻 기반 창작 문항","","","level1","손","그 목수는 손이 야무져 가구를 튼튼하게 만든다.","어떤 일을 하는 솜씨.","[""팔목 끝에 달린 신체의 부분."",""일을 하는 사람이나 노동력."",""가게나 집에 찾아온 사람."",""도움이나 보살핌."",""어떤 일을 하는 솜씨.""]","[{""headword"":""손1"",""senses"":[""팔목 끝에 달린 신체의 부분."",""일을 하는 사람이나 노동력."",""도움이나 보살핌."",""어떤 일을 하는 솜씨.""]},{""headword"":""손2"",""senses"":[""가게나 집에 찾아온 사람.""]}]","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q456","다른 뜻 기반 창작 문항","","","level1","길","학교에 가는 길에 친구를 만났다.","사람이나 차가 다니도록 만든 곳.","[""사람이나 차가 다니도록 만든 곳."",""어떤 일을 하는 방법이나 수단."",""시간이나 과정의 중간."",""사물의 결이나 익숙해진 흔적."",""앞으로 살아가거나 나아갈 방향.""]","{""headword"":""길1"",""senses"":[""사람이나 차가 다니도록 만든 곳."",""어떤 일을 하는 방법이나 수단."",""시간이나 과정의 중간."",""사물의 결이나 익숙해진 흔적."",""앞으로 살아가거나 나아갈 방향.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q457","다른 뜻 기반 창작 문항","","","level1","길","비가 와서 산길이 미끄러웠다.","사람이나 차가 다니도록 만든 곳.","[""사람이나 차가 다니도록 만든 곳."",""어떤 일을 하는 방법이나 수단."",""시간이나 과정의 중간."",""사물의 결이나 익숙해진 흔적."",""앞으로 살아가거나 나아갈 방향.""]","{""headword"":""길1"",""senses"":[""사람이나 차가 다니도록 만든 곳."",""어떤 일을 하는 방법이나 수단."",""시간이나 과정의 중간."",""사물의 결이나 익숙해진 흔적."",""앞으로 살아가거나 나아갈 방향.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q458","다른 뜻 기반 창작 문항","","","level1","길","우리는 좁은 골목길을 천천히 걸었다.","사람이나 차가 다니도록 만든 곳.","[""사람이나 차가 다니도록 만든 곳."",""어떤 일을 하는 방법이나 수단."",""시간이나 과정의 중간."",""사물의 결이나 익숙해진 흔적."",""앞으로 살아가거나 나아갈 방향.""]","{""headword"":""길1"",""senses"":[""사람이나 차가 다니도록 만든 곳."",""어떤 일을 하는 방법이나 수단."",""시간이나 과정의 중간."",""사물의 결이나 익숙해진 흔적."",""앞으로 살아가거나 나아갈 방향.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
"Q459","다른 뜻 기반 창작 문항","","","level1","길","대화를 하면 오해를 푸는 길을 찾을 수 있다.","어떤 일을 하는 방법이나 수단.","[""사람이나 차가 다니도록 만든 곳."",""어떤 일을 하는 방법이나 수단."",""시간이나 과정의 중간."",""사물의 결이나 익숙해진 흔적."",""앞으로 살아가거나 나아갈 방향.""]","{""headword"":""길1"",""senses"":[""사람이나 차가 다니도록 만든 곳."",""어떤 일을 하는 방법이나 수단."",""시간이나 과정의 중간."",""사물의 결이나 익숙해진 흔적."",""앞으로 살아가거나 나아갈 방향.""]}","수업 적합 뜻 선별; 창작 예문 및 뜻풀이 공식 사전 대조 필요"
